ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label
ckc5zo7w41gb10y604j3871a7,ckc5ldbussqfi0an47wsw0x3r,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F558be0c6-31e4-fe82-32d5-993286547a54-00000065.png?Expires=1595113129378&KeyName=labelbox-assets-key-1&Signature=u7WfuNvDuCwQBJabyos-sE6V0Cw,"{""objects"":[{""featureId"":""ckc5zmz5h1h8b0y6nheingfda"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc5zmz5h1h8b0y6nheingfda?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593766917000,1593766998000,65.552,00000065.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc5zo7w41gb10y604j3871a7
ckc5zryln1elq0y59a1zv48t0,ckc5ldbuusqj20an4d19j9e3n,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F52553848-e537-0229-734f-45678d289f30-00000097.png?Expires=1595113129379&KeyName=labelbox-assets-key-1&Signature=FEiGfsNrokuZISCXwU1T3NJpet8,"{""objects"":[{""featureId"":""ckc5zpvji1hgh0y6n2467bngl"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc5zpvji1hgh0y6n2467bngl?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593767092000,1593767122000,117.98199999999997,00000097.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc5zryln1elq0y59a1zv48t0
ckc5zu0sz1dm90y6w6wkk49h4,ckc5ldbumsq8q0an4bmrt3a9i,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F96a90a04-2542-3378-6abf-3a24f89b250f-00000004.png?Expires=1595113129379&KeyName=labelbox-assets-key-1&Signature=U6zoOI6SqEfHvdKVR9IgEKAqmP0,"{""objects"":[{""featureId"":""ckc5zsazy1enj0y596imqbmjn"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc5zsazy1enj0y596imqbmjn?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593767188000,1593767245000,81.34199999999998,00000004.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc5zu0sz1dm90y6w6wkk49h4
ckc5zvfzh1jsv0y51633c4qbp,ckc5ldbuqsqca0an49leq74e5,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F4b76cee4-2be4-a3cd-ccaa-7c9edde8d093-00000036.png?Expires=1595113129379&KeyName=labelbox-assets-key-1&Signature=3C604gMF-R1UKeZ_KJVvQQkShKA,"{""objects"":[{""featureId"":""ckc5zuvi41hx80y6nf8o49x4j"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc5zuvi41hx80y6nf8o49x4j?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593767254000,1593767361000,30.692,00000036.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc5zvfzh1jsv0y51633c4qbp
ckc5zxlv71f6h0y59f6le3f14,ckc5ldbussqfu0an48k12a6n6,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2Fd667f8f5-e23e-b0ff-48e3-d7b8823c6470-00000068.png?Expires=1595113129380&KeyName=labelbox-assets-key-1&Signature=y8EtvFxkdWJ1PSl5dHMEwWfbvdw,"{""objects"":[{""featureId"":""ckc5zvtqi1dtf0y6w715s0eft"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc5zvtqi1dtf0y6w715s0eft?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593767355000,1593767366000,91.23699999999998,00000068.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc5zxlv71f6h0y59f6le3f14
ckc5zzwia1igv0y6ncwn37eoe,ckc5ldbuusqje0an4eob07h6i,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F8e11faa3-67b7-3a11-0e2c-329ca6b7ff90-00000100.png?Expires=1595113129380&KeyName=labelbox-assets-key-1&Signature=68xbZSpNxRfwfKXH2FyS0v7qoOU,"{""objects"":[{""featureId"":""ckc5zydr41h980y6057xm0d6l"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc5zydr41h980y6057xm0d6l?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593767463000,1593767493000,99.67900000000002,00000100.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc5zzwia1igv0y6ncwn37eoe
ckc606dil1j5r0y6nhxyyftve,ckc5ldbumsq920an4ak9rhrgc,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F1fe9615a-4770-883f-f8fc-c0a259ec2e9d-00000007.png?Expires=1595113129380&KeyName=labelbox-assets-key-1&Signature=aA6R_zJqxUrN_TVp8KZW4cyX7oM,"{""objects"":[{""featureId"":""ckc600ngv1fkn0y59ez8degpq"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc600ngv1fkn0y59ez8degpq?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593767765000,1593767835000,271.058,00000007.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc606dil1j5r0y6nhxyyftve
ckc609vu41jhn0y6nae0ffuai,ckc5ldbuqsqcm0an4fcy71t1b,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2Fca970494-f091-3d6a-08d0-654cb8144e07-00000039.png?Expires=1595113129381&KeyName=labelbox-assets-key-1&Signature=vE5Lmbx6BM9Jw6B7mmLWfVv5_bc,"{""objects"":[{""featureId"":""ckc606uib1gh70y594axn6pg7"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc606uib1gh70y594axn6pg7?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593767928000,1593767963000,171.589,00000039.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc609vu41jhn0y6nae0ffuai
ckc60i6kf1klo0y6n51ap526d,ckc5ldbussqg60an40yrmepa8,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F10628431-671c-71f7-3c35-6ad7d0970242-00000071.png?Expires=1595113129381&KeyName=labelbox-assets-key-1&Signature=nbeLSs_uHYTqQsIsLNXzhU-qyQM,"{""objects"":[{""featureId"":""ckc60a6wz1fcn0y6wene8eh70"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc60a6wz1fcn0y6wene8eh70?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593768316000,1593768438000,385.627,00000071.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc60i6kf1klo0y6n51ap526d
ckc60n96o1h0d0y6wa66hb152,ckc5ldbuusqjq0an4h9p61afv,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2Fd01330b8-02da-f03b-6841-3dbfafb63608-00000103.png?Expires=1595113129382&KeyName=labelbox-assets-key-1&Signature=rJXLfmZuRI2U2FNh0CaJ9iiAPsU,"{""objects"":[{""featureId"":""ckc60is1p1jjv0y6062sud5sk"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc60is1p1jjv0y6062sud5sk?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593768552000,1593768572000,219.054,00000103.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc60n96o1h0d0y6wa66hb152
ckc60prtz1lng0y6n230l2dl0,ckc5ldbunsq9e0an45rxw1gqe,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2Fe9f4ca54-1d00-0182-3967-817adcefabdc-00000010.png?Expires=1595113129382&KeyName=labelbox-assets-key-1&Signature=gqmu5CeGYxMpekueI-AaMscv_6k,"{""objects"":[{""featureId"":""ckc60nvr71k880y60d36g35dn"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc60nvr71k880y60d36g35dn?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593768670000,1593768693000,117.44100000000002,00000010.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc60prtz1lng0y6n230l2dl0
ckc60wlvs1jv40y591s1zg4n2,ckc5ldbuqsqcy0an4e7968x9z,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F2a7ecad0-02c1-6d0a-6ff8-8fd58e50eeee-00000042.png?Expires=1595113129383&KeyName=labelbox-assets-key-1&Signature=JwoM4OMnGjJn-V5tzO4svykuTrI,"{""objects"":[{""featureId"":""ckc60t7c61o7t0y519xlxfakm"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc60t7c61o7t0y519xlxfakm?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593768989000,1593769038000,172.40800000000002,00000042.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc60wlvs1jv40y591s1zg4n2
ckc60z3t11k5b0y596mhla8cw,ckc5ldbutsqgi0an4ds70fuj1,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2Fb2a19d32-d0d3-67a6-a030-46ea723554a9-00000074.png?Expires=1595113129383&KeyName=labelbox-assets-key-1&Signature=bpHpiCVc9y_PqIVU94r5odVKTPA,"{""objects"":[{""featureId"":""ckc60xbj81icn0y6w4jkdhqgn"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc60xbj81icn0y6w4jkdhqgn?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593769105000,1593769169000,91.24899999999998,00000074.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc60z3t11k5b0y596mhla8cw
ckc616hyv1mkj0y609pmogtos,ckc5ldbunsq9q0an4bmam7bp2,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2Ffea41fcc-1198-0c7f-94c8-da85f4da5e5f-00000013.png?Expires=1595113129383&KeyName=labelbox-assets-key-1&Signature=ZpUusLP8Vk4Lf5p7PjFGA7qgcIg,"{""objects"":[{""featureId"":""ckc614xv41mfk0y604utw77uo"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc614xv41mfk0y604utw77uo?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593769450000,1593769529000,109.112,00000013.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc616hyv1mkj0y609pmogtos
ckc619g181jrh0y6whq0kaqow,ckc5ldbuqsqda0an406rz268j,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2Fe43e5676-c5ec-1630-fc0f-e304e3427c5f-00000045.png?Expires=1595113129384&KeyName=labelbox-assets-key-1&Signature=jNbrH9AF0PUOhiB0iRLbMdau1JA,"{""objects"":[{""featureId"":""ckc616wm91l540y590dwxej11"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc616wm91l540y590dwxej11?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593769587000,1593769643000,123.37199999999999,00000045.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc619g181jrh0y6whq0kaqow
ckc61brfu1lpf0y5928bg5nal,ckc5ldbutsqgu0an4cuti1uqd,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F897f67f9-2c00-ca76-baf2-ae430f3a3222-00000077.png?Expires=1595113129384&KeyName=labelbox-assets-key-1&Signature=gA6L9Qlsa5XNa93_6WBrRYzbD9M,"{""objects"":[{""featureId"":""ckc619thj1lij0y598j9i58qc"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc619thj1lij0y598j9i58qc?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593769695000,1593769756000,107.66000000000001,00000077.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc61brfu1lpf0y5928bg5nal
ckc61f2jq1ome0y6n32wucz13,ckc5ldbunsqa20an4f7888ah4,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F7780cba7-ebc9-0218-1225-a01a40583c00-00000016.png?Expires=1595113129387&KeyName=labelbox-assets-key-1&Signature=wGFpc574zUn9riyORqmeETuGIKE,"{""objects"":[{""featureId"":""ckc61dwb41qr00y5101m40c1g"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc61dwb41qr00y5101m40c1g?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593769850000,1593769878000,142.842,00000016.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc61f2jq1ome0y6n32wucz13
ckc61gnm71mc70y7dhog0gvn5,ckc5ldbursqdm0an47k817lea,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2Fc4a4447d-07c1-d608-b52f-50423ebaf4be-00000048.png?Expires=1595113129387&KeyName=labelbox-assets-key-1&Signature=UC6fs1wec_l9WQBo1eAOrOARjq0,"{""objects"":[{""featureId"":""ckc61feqr1nk20y60212s34m7"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc61feqr1nk20y60212s34m7?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593769924000,1593770001000,57.87200000000001,00000048.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc61gnm71mc70y7dhog0gvn5
ckc61zh0f1o560y7d3wot8t04,ckc5ldbutsqh60an43j6949wa,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F2f100286-98c0-6aa8-f7ad-b3a238812904-00000080.png?Expires=1595113129387&KeyName=labelbox-assets-key-1&Signature=o6bWS6w3SIIMdwszslt0xQgwQsw,"{""objects"":[{""featureId"":""ckc61rrm81s2h0y5153k5e3lq"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc61rrm81s2h0y5153k5e3lq?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593770802000,1593770845000,460.39799999999997,00000080.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc61zh0f1o560y7d3wot8t04
ckc73ch690mp80y6n3qj54vr0,ckc5ldbunsqae0an4cw8n97ms,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2Fe821278d-c8e0-42cf-98bd-792153e9be07-00000019.png?Expires=1595113129388&KeyName=labelbox-assets-key-1&Signature=IXSIgoFoj6VBL3Iy_iq2gF8M4sI,"{""objects"":[{""featureId"":""ckc73a8n40m6p0y60910peoac"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc73a8n40m6p0y60910peoac?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593833554000,1593833599000,104.46500000000002,00000019.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc73ch690mp80y6n3qj54vr0
